mainInfo,docsLink,flats
"{""id"":""ID дома: p-20255"",""name"":""Респ Республика Коми  г Сыктывкар  улица Стахановская  д. 15/1"",""address"":""Адрес: Респ Республика Коми  г Сыктывкар  улица Стахановская  д. 15/1"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/2902"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/7013"",""enterExplotation"":""III кв. 2023"",""cadastrNum"":""11:05:0107006:370"",""floorsNum"":""7"",""livingRoom"":""118"",""livingArea"":""3 578"",""unlivingRoom"":""15"",""unlivingArea"":""528"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20255/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""83 квартиры"",""twoRoomFlatQnt"":""35 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""2"",""averFlatQntPerFloor"":""13"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-33589"",""name"":""обл Ленинградская  Всеволожский  гп имени Свердлова  47:07:0602006:40"",""address"":""Адрес: обл Ленинградская  Всеволожский  гп имени Свердлова  47:07:0602006:40"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/6863"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/9022"",""enterExplotation"":""I кв. 2023"",""cadastrNum"":""47:07:0602006:0000040"",""floorsNum"":""9"",""livingRoom"":""334"",""livingArea"":""10 854"",""unlivingRoom"":""-"",""unlivingArea"":""5 493"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/33589/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation,"{""oneRoomFlatQnt"":""306 квартир"",""twoRoomFlatQnt"":""28 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""2"",""averFlatQntPerFloor"":""24"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-2037"",""name"":""многоквартирный жилой дом  первый этап строительства"",""address"":""Адрес: Нижегородская обл.  г. Кстово  между д. №11 по ул. Кстовской и д. №16 по ул. Зеленой  д. №1"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4229"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""52:25:0000000:69"",""floorsNum"":""17"",""livingRoom"":""96"",""livingArea"":""6 986"",""unlivingRoom"":""7"",""unlivingArea"":""495"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-1666"",""name"":""Многоквартирный жилой дом"",""address"":""Адрес: Ивановская обл.  г. Иваново  ул. 10-й пр-д  д. 32"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/3950"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/6393"",""enterExplotation"":""III кв. 2018"",""cadastrNum"":""37:24:030617:31"",""floorsNum"":""17"",""livingRoom"":""84"",""livingArea"":""4 694"",""unlivingRoom"":""-"",""unlivingArea"":""219"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/1666/documentation/download?tab=developerReport,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-20613"",""name"":""Жилой комплекс «Любимый»  ЖК «Любимый»"",""address"":""Адрес: обл Новосибирская  г Новосибирск  ул Титова  д. 253  стр. 6"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/3577"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/7299"",""enterExplotation"":""II кв. 2022"",""cadastrNum"":""54:35:0062555:0000099"",""floorsNum"":""16"",""livingRoom"":""96"",""livingArea"":""4 480"",""unlivingRoom"":""2"",""unlivingArea"":""146"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20613/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""56 квартир"",""twoRoomFlatQnt"":""40 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""7"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-20616"",""name"":""Жилой комплекс «Любимый»  ЖК «Любимый»"",""address"":""Адрес: обл Новосибирская  г Новосибирск  ул Титова  д. 253  стр. 12"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/3577"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/7299"",""enterExplotation"":""I кв. 2025"",""cadastrNum"":""54:35:62555:99"",""floorsNum"":""16"",""livingRoom"":""96"",""livingArea"":""4 205"",""unlivingRoom"":""2"",""unlivingArea"":""140"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20616/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""56 квартир"",""twoRoomFlatQnt"":""40 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""7"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-20614"",""name"":""Жилой комплекс «Любимый»  ЖК «Любимый»"",""address"":""Адрес: обл Новосибирская  г Новосибирск  ул Титова  д. 253  стр. 8"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/3577"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/7299"",""enterExplotation"":""I кв. 2025"",""cadastrNum"":""54:35:62555:99"",""floorsNum"":""16"",""livingRoom"":""96"",""livingArea"":""4 205"",""unlivingRoom"":""2"",""unlivingArea"":""140"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20614/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""56 квартир"",""twoRoomFlatQnt"":""40 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""7"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-20614"",""name"":""Жилой комплекс «Любимый»  ЖК «Любимый»"",""address"":""Адрес: обл Новосибирская  г Новосибирск  ул Титова  д. 253  стр. 8"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/3577"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/7299"",""enterExplotation"":""I кв. 2025"",""cadastrNum"":""54:35:62555:99"",""floorsNum"":""16"",""livingRoom"":""96"",""livingArea"":""4 205"",""unlivingRoom"":""2"",""unlivingArea"":""140"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20614/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""56 квартир"",""twoRoomFlatQnt"":""40 квартир"",""threeRoomFlatQnt"":""—"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""7"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-1868"",""name"":""жилой дом №1 (по генплану) с помещениями общественного назначения - 2 этап строительства многоквартирных жилых домов"",""address"":""Адрес: Новосибирская обл.  г. Новосибирск  Ленинский р-н  ул. Волховская  стр. 37  д. 1"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/4128"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/5685"",""enterExplotation"":""III кв. 2019"",""cadastrNum"":""54:35:062990:8"",""floorsNum"":""17"",""livingRoom"":""318"",""livingArea"":""10 681"",""unlivingRoom"":""-"",""unlivingArea"":""40"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-20230"",""name"":""Жилой комплекс \""Снегири\"" 3 этап-1 очередь (ЖК \""Снегири-3\"" 1 очередь)"",""address"":""Адрес: обл Архангельская  г Северодвинск  В районе проспекта Победы  дом 16"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/2002"",""groupOfCompany"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B3%D1%80%D1%83%D0%BF%D0%BF%D0%B0-%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B9/5954"",""enterExplotation"":""IV кв. 2022"",""cadastrNum"":""29:28:104155:39"",""floorsNum"":""-"",""livingRoom"":""163"",""livingArea"":""9 763"",""unlivingRoom"":""33"",""unlivingArea"":""2 602"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/20230/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport&tab=other,"{""oneRoomFlatQnt"":""68 квартир"",""twoRoomFlatQnt"":""70 квартир"",""threeRoomFlatQnt"":""25 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""3"",""averFlatQntPerFloor"":""6"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-115580"",""name"":""Краснодарский край  г. Геленджик  ул. Радужная – угол ул. Герцена"",""address"":""Адрес: Краснодарский край  г. Геленджик  ул. Радужная – угол ул. Герцена"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/9853"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""23:40:0000000:1370"",""floorsNum"":""5"",""livingRoom"":""-"",""livingArea"":""-"",""unlivingRoom"":""102"",""unlivingArea"":""9 874"",""parkPlaces"":""-"",""parkArea"":""-""}",,"{""oneRoomFlatQnt"":null,""twoRoomFlatQnt"":null,""threeRoomFlatQnt"":null,""fourPlusRoomFlatQnt"":null,""entranceQnt"":null,""averFlatQntPerFloor"":null,""leavingFirstFloor"":null}"
"{""id"":""ID дома: p-37109"",""name"":""ЖК \""Новый Азов\"""",""address"":""Адрес: обл Ростовская  г Азов  улица Красногоровская  д. 21  лит. 4"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7118"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""61:45:0000227:0000092"",""floorsNum"":""6"",""livingRoom"":""25"",""livingArea"":""1 244"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/37109/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""15 квартир"",""twoRoomFlatQnt"":""5 квартир"",""threeRoomFlatQnt"":""5 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""5"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-37114"",""name"":""ЖК \""Новый Азов\"""",""address"":""Адрес: обл Ростовская  г Азов  ул. Красногоровская  д. 21  лит. 5"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7118"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""61:45:0000227:0000092"",""floorsNum"":""6"",""livingRoom"":""25"",""livingArea"":""1 244"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/37114/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""15 квартир"",""twoRoomFlatQnt"":""5 квартир"",""threeRoomFlatQnt"":""5 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""1"",""averFlatQntPerFloor"":""5"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-39740"",""name"":""ЖК \""Новый Азов\"""",""address"":""Адрес: обл Ростовская  г Азов  ул. Красногоровская  д. 21  лит. 7"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7118"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""61:45:0000227:0000092"",""floorsNum"":""-"",""livingRoom"":""50"",""livingArea"":""2 590"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/39740/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""25 квартир"",""twoRoomFlatQnt"":""15 квартир"",""threeRoomFlatQnt"":""10 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""2"",""averFlatQntPerFloor"":""5"",""leavingFirstFloor"":""—""}"
"{""id"":""ID дома: p-40956"",""name"":""ЖК \""Новый Азов\"""",""address"":""Адрес: обл Ростовская  г Азов  ул Красногоровская  д. 21  лит. 3"",""developer"":""https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/%D0%B5%D0%B4%D0%B8%D0%BD%D1%8B%D0%B9-%D1%80%D0%B5%D0%B5%D1%81%D1%82%D1%80-%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA%D0%BE%D0%B2/%D0%B7%D0%B0%D1%81%D1%82%D1%80%D0%BE%D0%B9%D1%89%D0%B8%D0%BA/7118"",""groupOfCompany"":null,""enterExplotation"":null,""cadastrNum"":""61:45:0000227:0000092"",""floorsNum"":""-"",""livingRoom"":""75"",""livingArea"":""4 024"",""unlivingRoom"":""-"",""unlivingArea"":""1"",""parkPlaces"":""-"",""parkArea"":""-""}",https://xn--80az8a.xn--d1aqf.xn--p1ai/%D1%81%D0%B5%D1%80%D0%B2%D0%B8%D1%81%D1%8B/api/object/problem/40956/documentation/download?tab=projectDeclarations&tab=permits&tab=projectDocumentation&tab=developerReport,"{""oneRoomFlatQnt"":""30 квартир"",""twoRoomFlatQnt"":""30 квартир"",""threeRoomFlatQnt"":""15 квартир"",""fourPlusRoomFlatQnt"":""—"",""entranceQnt"":""3"",""averFlatQntPerFloor"":""5"",""leavingFirstFloor"":""—""}"
